PsetID,Baseline,Program,Outlays,Year
384,August 2012 Baseline,6. Defense Discretionary,"1,389",2014
384,August 2012 Baseline,6. Defense Discretionary,"1,390",2015
384,August 2012 Baseline,6. Defense Discretionary,"1,391",2016
384,August 2012 Baseline,6. Defense Discretionary,"1,392",2017
384,August 2012 Baseline,6. Defense Discretionary,"1,393",2018
384,August 2012 Baseline,6. Defense Discretionary,"1,394",2019
384,August 2012 Baseline,6. Defense Discretionary,"1,395",2020
384,August 2012 Baseline,6. Defense Discretionary,"1,396",2021
384,August 2012 Baseline,6. Defense Discretionary,"1,397",2022
384,August 2012 Baseline,7. Nondefense Discretionary,"1,398",2012
384,August 2012 Baseline,7. Nondefense Discretionary,"1,399",2013
384,August 2012 Baseline,7. Nondefense Discretionary,"1,400",2014
384,August 2012 Baseline,7. Nondefense Discretionary,"1,401",2015
384,August 2012 Baseline,7. Nondefense Discretionary,"1,402",2016
384,August 2012 Baseline,7. Nondefense Discretionary,"1,403",2017
384,August 2012 Baseline,7. Nondefense Discretionary,"1,404",2018
384,August 2012 Baseline,7. Nondefense Discretionary,"1,405",2019
384,August 2012 Baseline,7. Nondefense Discretionary,"1,406",2020
384,August 2012 Baseline,7. Nondefense Discretionary,"1,407",2021
384,August 2012 Baseline,7. Nondefense Discretionary,"1,408",2022
384,August 2012 Baseline,8. Net Interest,"1,409",2012
384,August 2012 Baseline,8. Net Interest,"1,410",2013
384,August 2012 Baseline,8. Net Interest,"1,411",2014
384,August 2012 Baseline,8. Net Interest,"1,412",2015
384,August 2012 Baseline,8. Net Interest,"1,413",2016
384,August 2012 Baseline,8. Net Interest,"1,414",2017
384,August 2012 Baseline,8. Net Interest,"1,415",2018
384,August 2012 Baseline,8. Net Interest,"1,416",2019
384,August 2012 Baseline,8. Net Interest,"1,417",2020
384,August 2012 Baseline,8. Net Interest,"1,418",2021
384,August 2012 Baseline,8. Net Interest,"1,419",2022
384,August 2012 Baseline,9. Total Outlays,"1,420",2012
384,August 2012 Baseline,9. Total Outlays,"1,421",2013
384,August 2012 Baseline,9. Total Outlays,"1,422",2014
384,August 2012 Baseline,9. Total Outlays,"1,423",2015
384,August 2012 Baseline,9. Total Outlays,"1,424",2016
384,August 2012 Baseline,9. Total Outlays,"1,425",2017
384,August 2012 Baseline,9. Total Outlays,"1,426",2018
384,August 2012 Baseline,9. Total Outlays,"1,427",2019
384,August 2012 Baseline,9. Total Outlays,"1,428",2020
384,August 2012 Baseline,9. Total Outlays,"1,429",2021
384,August 2012 Baseline,9. Total Outlays,"1,430",2022
394,CBO February 2013 Baseline,0. Mandatory,"1,431",2013
394,CBO February 2013 Baseline,0. Mandatory,"1,432",2014
394,CBO February 2013 Baseline,0. Mandatory,"1,433",2015
394,CBO February 2013 Baseline,0. Mandatory,"1,434",2016
394,CBO February 2013 Baseline,0. Mandatory,"1,435",2017
394,CBO February 2013 Baseline,0. Mandatory,"1,436",2018
394,CBO February 2013 Baseline,0. Mandatory,"1,437",2019
394,CBO February 2013 Baseline,0. Mandatory,"1,438",2020
394,CBO February 2013 Baseline,0. Mandatory,"1,439",2021
394,CBO February 2013 Baseline,0. Mandatory,"1,440",2022
394,CBO February 2013 Baseline,0. Mandatory,"1,441",2023
394,CBO February 2013 Baseline,1. Social Security,"1,442",2013
394,CBO February 2013 Baseline,1. Social Security,"1,443",2014
394,CBO February 2013 Baseline,1. Social Security,"1,444",2015
394,CBO February 2013 Baseline,1. Social Security,"1,445",2016
394,CBO February 2013 Baseline,1. Social Security,"1,446",2017
394,CBO February 2013 Baseline,1. Social Security,"1,447",2018
394,CBO February 2013 Baseline,1. Social Security,"1,448",2019
394,CBO February 2013 Baseline,1. Social Security,"1,449",2020
394,CBO February 2013 Baseline,1. Social Security,"1,450",2021
394,CBO February 2013 Baseline,1. Social Security,"1,451",2022
394,CBO February 2013 Baseline,1. Social Security,"1,452",2023
394,CBO February 2013 Baseline,2. Medicare,"1,453",2013
394,CBO February 2013 Baseline,2. Medicare,"1,454",2014
394,CBO February 2013 Baseline,2. Medicare,"1,455",2015
394,CBO February 2013 Baseline,2. Medicare,"1,456",2016
394,CBO February 2013 Baseline,2. Medicare,"1,457",2017
394,CBO February 2013 Baseline,2. Medicare,"1,458",2018
394,CBO February 2013 Baseline,2. Medicare,"1,459",2019
394,CBO February 2013 Baseline,2. Medicare,"1,460",2020
394,CBO February 2013 Baseline,2. Medicare,"1,461",2021
394,CBO February 2013 Baseline,2. Medicare,"1,462",2022
394,CBO February 2013 Baseline,2. Medicare,"1,463",2023
394,CBO February 2013 Baseline,3. Medicaid,"1,464",2013
394,CBO February 2013 Baseline,3. Medicaid,"1,465",2014
394,CBO February 2013 Baseline,3. Medicaid,"1,466",2015
394,CBO February 2013 Baseline,3. Medicaid,"1,467",2016
394,CBO February 2013 Baseline,3. Medicaid,"1,468",2017
394,CBO February 2013 Baseline,3. Medicaid,"1,469",2018
394,CBO February 2013 Baseline,3. Medicaid,"1,470",2019
394,CBO February 2013 Baseline,3. Medicaid,"1,471",2020
394,CBO February 2013 Baseline,3. Medicaid,"1,472",2021
394,CBO February 2013 Baseline,3. Medicaid,"1,473",2022
394,CBO February 2013 Baseline,3. Medicaid,"1,474",2023
394,CBO February 2013 Baseline,4. Other Mandatory,"1,475",2013
394,CBO February 2013 Baseline,4. Other Mandatory,"1,476",2014
394,CBO February 2013 Baseline,4. Other Mandatory,"1,477",2015
394,CBO February 2013 Baseline,4. Other Mandatory,"1,478",2016
394,CBO February 2013 Baseline,4. Other Mandatory,"1,479",2017
394,CBO February 2013 Baseline,4. Other Mandatory,"1,480",2018
394,CBO February 2013 Baseline,4. Other Mandatory,"1,481",2019
394,CBO February 2013 Baseline,4. Other Mandatory,"1,482",2020
394,CBO February 2013 Baseline,4. Other Mandatory,"1,483",2021
394,CBO February 2013 Baseline,4. Other Mandatory,"1,484",2022
394,CBO February 2013 Baseline,4. Other Mandatory,"1,485",2023
394,CBO February 2013 Baseline,5. Discretionary,"1,486",2013
394,CBO February 2013 Baseline,5. Discretionary,"1,487",2014
394,CBO February 2013 Baseline,5. Discretionary,"1,488",2015
394,CBO February 2013 Baseline,5. Discretionary,"1,489",2016
394,CBO February 2013 Baseline,5. Discretionary,"1,490",2017
394,CBO February 2013 Baseline,5. Discretionary,"1,491",2018
394,CBO February 2013 Baseline,5. Discretionary,"1,492",2019
394,CBO February 2013 Baseline,5. Discretionary,"1,493",2020
394,CBO February 2013 Baseline,5. Discretionary,"1,494",2021
394,CBO February 2013 Baseline,5. Discretionary,"1,495",2022
394,CBO February 2013 Baseline,5. Discretionary,"1,496",2023
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,497",2013
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,498",2014
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,499",2015
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,500",2016
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,501",2017
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,502",2018
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,503",2019
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,504",2020
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,505",2021
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,506",2022
394,CBO February 2013 Baseline,6. Defense Discretionary,"1,507",2023
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,508",2013
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,509",2014
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,510",2015
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,511",2016
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,512",2017
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,513",2018
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,514",2019
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,515",2020
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,516",2021
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,517",2022
394,CBO February 2013 Baseline,7. Nondefense Discretionary,"1,518",2023
394,CBO February 2013 Baseline,8. Net Interest,"1,519",2013
394,CBO February 2013 Baseline,8. Net Interest,"1,520",2014
394,CBO February 2013 Baseline,8. Net Interest,"1,521",2015
394,CBO February 2013 Baseline,8. Net Interest,"1,522",2016
394,CBO February 2013 Baseline,8. Net Interest,"1,523",2017
394,CBO February 2013 Baseline,8. Net Interest,"1,524",2018
394,CBO February 2013 Baseline,8. Net Interest,"1,525",2019
394,CBO February 2013 Baseline,8. Net Interest,"1,526",2020
394,CBO February 2013 Baseline,8. Net Interest,"1,527",2021
394,CBO February 2013 Baseline,8. Net Interest,"1,528",2022
394,CBO February 2013 Baseline,8. Net Interest,"1,529",2023
394,CBO February 2013 Baseline,9. Total Outlays,"1,530",2013
394,CBO February 2013 Baseline,9. Total Outlays,"1,531",2014
394,CBO February 2013 Baseline,9. Total Outlays,"1,532",2015
394,CBO February 2013 Baseline,9. Total Outlays,"1,533",2016
394,CBO February 2013 Baseline,9. Total Outlays,"1,534",2017
394,CBO February 2013 Baseline,9. Total Outlays,"1,535",2018
394,CBO February 2013 Baseline,9. Total Outlays,"1,536",2019
394,CBO February 2013 Baseline,9. Total Outlays,"1,537",2020
394,CBO February 2013 Baseline,9. Total Outlays,"1,538",2021
394,CBO February 2013 Baseline,9. Total Outlays,"1,539",2022
394,CBO February 2013 Baseline,9. Total Outlays,"1,540",2023
404,CBO May 2013 Baseline,0. Mandatory,"1,541",2013
404,CBO May 2013 Baseline,0. Mandatory,"1,542",2014
404,CBO May 2013 Baseline,0. Mandatory,"1,543",2015
404,CBO May 2013 Baseline,0. Mandatory,"1,544",2016
404,CBO May 2013 Baseline,0. Mandatory,"1,545",2017
404,CBO May 2013 Baseline,0. Mandatory,"1,546",2018
404,CBO May 2013 Baseline,0. Mandatory,"1,547",2019
404,CBO May 2013 Baseline,0. Mandatory,"1,548",2020
404,CBO May 2013 Baseline,0. Mandatory,"1,549",2021
404,CBO May 2013 Baseline,0. Mandatory,"1,550",2022
404,CBO May 2013 Baseline,0. Mandatory,"1,551",2023
404,CBO May 2013 Baseline,1. Social Security,"1,552",2013
404,CBO May 2013 Baseline,1. Social Security,"1,553",2014
404,CBO May 2013 Baseline,1. Social Security,"1,554",2015
404,CBO May 2013 Baseline,1. Social Security,"1,555",2016
404,CBO May 2013 Baseline,1. Social Security,"1,556",2017
404,CBO May 2013 Baseline,1. Social Security,"1,557",2018
404,CBO May 2013 Baseline,1. Social Security,"1,558",2019
404,CBO May 2013 Baseline,1. Social Security,"1,559",2020
404,CBO May 2013 Baseline,1. Social Security,"1,560",2021
404,CBO May 2013 Baseline,1. Social Security,"1,561",2022
404,CBO May 2013 Baseline,1. Social Security,"1,562",2023
404,CBO May 2013 Baseline,2. Medicare,"1,563",2013
404,CBO May 2013 Baseline,2. Medicare,"1,564",2014
404,CBO May 2013 Baseline,2. Medicare,"1,565",2015
404,CBO May 2013 Baseline,2. Medicare,"1,566",2016
404,CBO May 2013 Baseline,2. Medicare,"1,567",2017
404,CBO May 2013 Baseline,2. Medicare,"1,568",2018
404,CBO May 2013 Baseline,2. Medicare,"1,569",2019
404,CBO May 2013 Baseline,2. Medicare,"1,570",2020
404,CBO May 2013 Baseline,2. Medicare,"1,571",2021
404,CBO May 2013 Baseline,2. Medicare,"1,572",2022
404,CBO May 2013 Baseline,2. Medicare,"1,573",2023
404,CBO May 2013 Baseline,3. Medicaid,"1,574",2013
404,CBO May 2013 Baseline,3. Medicaid,"1,575",2014
404,CBO May 2013 Baseline,3. Medicaid,"1,576",2015
404,CBO May 2013 Baseline,3. Medicaid,"1,577",2016
404,CBO May 2013 Baseline,3. Medicaid,"1,578",2017
404,CBO May 2013 Baseline,3. Medicaid,"1,579",2018
404,CBO May 2013 Baseline,3. Medicaid,"1,580",2019
404,CBO May 2013 Baseline,3. Medicaid,"1,581",2020
404,CBO May 2013 Baseline,3. Medicaid,"1,582",2021
404,CBO May 2013 Baseline,3. Medicaid,"1,583",2022
404,CBO May 2013 Baseline,3. Medicaid,"1,584",2023
404,CBO May 2013 Baseline,4. Other Mandatory,"1,585",2013
404,CBO May 2013 Baseline,4. Other Mandatory,"1,586",2014
404,CBO May 2013 Baseline,4. Other Mandatory,"1,587",2015
404,CBO May 2013 Baseline,4. Other Mandatory,"1,588",2016
404,CBO May 2013 Baseline,4. Other Mandatory,"1,589",2017
404,CBO May 2013 Baseline,4. Other Mandatory,"1,590",2018
404,CBO May 2013 Baseline,4. Other Mandatory,"1,591",2019
404,CBO May 2013 Baseline,4. Other Mandatory,"1,592",2020
404,CBO May 2013 Baseline,4. Other Mandatory,"1,593",2021
404,CBO May 2013 Baseline,4. Other Mandatory,"1,594",2022
404,CBO May 2013 Baseline,4. Other Mandatory,"1,595",2023
404,CBO May 2013 Baseline,5. Discretionary,"1,596",2013
404,CBO May 2013 Baseline,5. Discretionary,"1,597",2014
404,CBO May 2013 Baseline,5. Discretionary,"1,598",2015
404,CBO May 2013 Baseline,5. Discretionary,"1,599",2016
404,CBO May 2013 Baseline,5. Discretionary,"1,600",2017
404,CBO May 2013 Baseline,5. Discretionary,"1,601",2018
404,CBO May 2013 Baseline,5. Discretionary,"1,602",2019
404,CBO May 2013 Baseline,5. Discretionary,"1,603",2020
404,CBO May 2013 Baseline,5. Discretionary,"1,604",2021
404,CBO May 2013 Baseline,5. Discretionary,"1,605",2022
404,CBO May 2013 Baseline,5. Discretionary,"1,606",2023
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,607",2013
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,608",2014
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,609",2015
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,610",2016
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,611",2017
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,612",2018
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,613",2019
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,614",2020
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,615",2021
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,616",2022
404,CBO May 2013 Baseline,6. Defense Discretionary,"1,617",2023
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,618",2013
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,619",2014
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,620",2015
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,621",2016
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,622",2017
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,623",2018
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,624",2019
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,625",2020
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,626",2021
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,627",2022
404,CBO May 2013 Baseline,7. Nondefense Discretionary,"1,628",2023
404,CBO May 2013 Baseline,8. Net Interest,"1,629",2013
404,CBO May 2013 Baseline,8. Net Interest,"1,630",2014
404,CBO May 2013 Baseline,8. Net Interest,"1,631",2015
404,CBO May 2013 Baseline,8. Net Interest,"1,632",2016
404,CBO May 2013 Baseline,8. Net Interest,"1,633",2017
404,CBO May 2013 Baseline,8. Net Interest,"1,634",2018
404,CBO May 2013 Baseline,8. Net Interest,"1,635",2019
404,CBO May 2013 Baseline,8. Net Interest,"1,636",2020
404,CBO May 2013 Baseline,8. Net Interest,"1,637",2021
404,CBO May 2013 Baseline,8. Net Interest,"1,638",2022
404,CBO May 2013 Baseline,8. Net Interest,"1,639",2023
404,CBO May 2013 Baseline,9. Total Outlays,"1,640",2013
404,CBO May 2013 Baseline,9. Total Outlays,"1,641",2014
404,CBO May 2013 Baseline,9. Total Outlays,"1,642",2015
404,CBO May 2013 Baseline,9. Total Outlays,"1,643",2016
404,CBO May 2013 Baseline,9. Total Outlays,"1,644",2017
404,CBO May 2013 Baseline,9. Total Outlays,"1,645",2018
404,CBO May 2013 Baseline,9. Total Outlays,"1,646",2019
404,CBO May 2013 Baseline,9. Total Outlays,"1,647",2020
404,CBO May 2013 Baseline,9. Total Outlays,"1,648",2021
404,CBO May 2013 Baseline,9. Total Outlays,"1,649",2022
404,CBO May 2013 Baseline,9. Total Outlays,"1,650",2023
414,January 2014 Baseline,0. Mandatory,"1,651",2014
414,January 2014 Baseline,0. Mandatory,"1,652",2015
414,January 2014 Baseline,0. Mandatory,"1,653",2016
414,January 2014 Baseline,0. Mandatory,"1,654",2017
414,January 2014 Baseline,0. Mandatory,"1,655",2018
414,January 2014 Baseline,0. Mandatory,"1,656",2019
414,January 2014 Baseline,0. Mandatory,"1,657",2020
414,January 2014 Baseline,0. Mandatory,"1,658",2021
414,January 2014 Baseline,0. Mandatory,"1,659",2022
414,January 2014 Baseline,0. Mandatory,"1,660",2023
414,January 2014 Baseline,0. Mandatory,"1,661",2024
414,January 2014 Baseline,1. Social Security,"1,662",2014
414,January 2014 Baseline,1. Social Security,"1,663",2015
414,January 2014 Baseline,1. Social Security,"1,664",2016
414,January 2014 Baseline,1. Social Security,"1,665",2017
414,January 2014 Baseline,1. Social Security,"1,666",2018
414,January 2014 Baseline,1. Social Security,"1,667",2019
414,January 2014 Baseline,1. Social Security,"1,668",2020
414,January 2014 Baseline,1. Social Security,"1,669",2021
414,January 2014 Baseline,1. Social Security,"1,670",2022
414,January 2014 Baseline,1. Social Security,"1,671",2023
414,January 2014 Baseline,1. Social Security,"1,672",2024
414,January 2014 Baseline,2. Medicare,"1,673",2014
414,January 2014 Baseline,2. Medicare,"1,674",2015
414,January 2014 Baseline,2. Medicare,"1,675",2016
414,January 2014 Baseline,2. Medicare,"1,676",2017
414,January 2014 Baseline,2. Medicare,"1,677",2018
414,January 2014 Baseline,2. Medicare,"1,678",2019
414,January 2014 Baseline,2. Medicare,"1,679",2020
414,January 2014 Baseline,2. Medicare,"1,680",2021
414,January 2014 Baseline,2. Medicare,"1,681",2022
